feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV129	timepoint	w3	1.6561322183977	0.291650127563989	41	29	5.82672666044091e-06	4.1284322371979e-05
ASV234	timepoint	w6	-1.87710324750292	0.358108584083442	41	6	6.22572612784148e-06	4.1284322371979e-05
ASV87	timepoint	w3	-1.80214502854625	0.327269587426321	41	36	9.4247436051633e-06	5.73024411193928e-05
ASV99	timepoint	w6	1.0534816188597	0.190778486342817	41	41	9.22163143491142e-06	5.73024411193928e-05
ASV10	timepoint	w3	1.05720654257108	0.196368069506174	41	41	1.2448940229339e-05	7.27784198022894e-05
ASV100	timepoint	w6	1.06809529193979	0.198070042521183	41	41	1.31527554668946e-05	7.40451418877029e-05
ASV100	timepoint	w3	1.0800387724616	0.20194970915162	41	41	1.36963131314991e-05	7.43514141424235e-05
ASV190	timepoint	w3	-2.57494379275561	0.521582820715752	41	7	1.61715053582738e-05	8.47609936019867e-05
ASV108	timepoint	w6	0.729347576164974	0.138223067176927	41	41	1.80822671590698e-05	9.16168202726203e-05
ASV129	timepoint	w6	1.49158035831544	0.285216942896797	41	29	1.98025833247108e-05	9.70965375921302e-05
ASV87	timepoint	w6	-1.65790418190063	0.319304805467317	41	36	2.20846397021607e-05	0.000104902038585263
ASV73	timepoint	w6	1.54903420167889	0.323262251623219	41	23	2.5379781039937e-05	0.000116900809638498
ASV67	timepoint	w6	1.01902909871827	0.198997983224634	41	36	2.66861717883509e-05	0.000119302885642039
ASV228	timepoint	w3	-1.63670955723759	0.333459520351885	41	8	4.3930211214539e-05	0.000190782631560283
ASV139	timepoint	w6	0.968536428992171	0.199666255129491	41	22	5.36514470274298e-05	0.000226528331893593
ASV228	timepoint	w6	-1.54264588702132	0.325879966263271	41	8	7.21480573893295e-05	0.000296392019545354
ASV161	timepoint	w6	0.718863580232462	0.153583613813309	41	36	8.43060107454091e-05	0.000328577272648774
ASV245	timepoint	w3	1.59453126581831	0.34045685428496	41	26	8.42269896036468e-05	0.000328577272648774
ASV53	timepoint	w6	0.889808858147427	0.191765644411962	41	41	9.14590548334626e-05	0.000347544408367158
ASV2	timepoint	w3	1.39505253989686	0.302663769990706	41	41	9.77528589013685e-05	0.000350558355376881
ASV68	timepoint	w3	2.07049896427849	0.450137827107981	41	27	9.67333512116023e-05	0.000350558355376881
ASV137	timepoint	w6	-2.11748136358906	0.486965340351013	41	26	9.91711136921439e-05	0.000350558355376881
ASV301	timepoint	w3	1.60657988777906	0.351029303692279	41	5	0.0001085998929642	0.000375163266603602
ASV10	timepoint	w6	0.873392392158899	0.192222714292364	41	41	0.000118204476213055	0.00039926845298632
ASV3	timepoint	w6	-1.13725035553495	0.255291138489153	41	41	0.000150610332362462	0.000497668924328135
ASV33	timepoint	w3	-1.38982638032423	0.317503623863044	41	35	0.000175111260217246	0.00056631726708556
ASV63	timepoint	w3	1.79464911206046	0.413076586503766	41	35	0.000196535914286796	0.000611257409024765
ASV362	timepoint	w6	-1.44386054781111	0.331500366324205	41	1	0.000197050085804036	0.000611257409024765
ASV414	timepoint	w3	0.97125520670654	0.241303256288677	41	0	0.000262151564771435	0.000796940756905162
ASV226	timepoint	w6	-1.85343616862073	0.45651906288779	41	7	0.000432186047814705	0.00128808390721245
