feature	ASV1	ASV2	ASV3	ASV4	ASV10	ASV11	ASV13	ASV15	ASV17	ASV18	ASV27	ASV28	ASV33	ASV36	ASV53	ASV62	ASV63	ASV67	ASV68	ASV73	ASV74	ASV76	ASV81	ASV82	ASV86	ASV87	ASV88	ASV90	ASV93	ASV99	ASV100	ASV105	ASV107	ASV108	ASV117	ASV121	ASV126	ASV129	ASV137	ASV138	ASV139	ASV147	ASV148	ASV161	ASV169	ASV182	ASV188	ASV190	ASV205	ASV215	ASV226	ASV228	ASV233	ASV234	ASV238	ASV240	ASV245	ASV261	ASV262	ASV263	ASV275	ASV301	ASV348	ASV362	ASV365	ASV369	ASV399	ASV404	ASV412	ASV414	ASV419	ASV439	ASV449	ASV493	ASV498	ASV504
Preg.Feces.PD.2169.week3	3.88965782979081	2.41965355542067	4.42194000728741	5.04259017053256	4.60587251892029	1.68692738858007	1.86821321250049	2.20023440319745	-3.39447697640439	2.58440878849673	2.49162705504576	-1.19725239906817	1.43383676089791	3.43747658916146	2.15070046807517	-0.0986401104000646	3.57437340193755	1.28765425071983	0.389712657513867	0.556766742177034	0.748657749987139	3.98453115122391	-3.39447697640439	-3.39447697640439	-0.909570326616393	0.294402477709543	2.12297592006031	1.84727003865525	1.28765425071983	1.68692738858007	1.81500917643703	2.63620828385687	1.16987121506344	2.60941009070215	1.85254709575609	1.04817428008592	-3.39447697640439	1.51817790933166	-0.686426775302184	0.294402477709543	0.0395102280807525	-3.39447697640439	0.517546029023752	1.35045515195886	0.0712589263953329	-0.909570326616393	-1.78503906397029	-3.39447697640439	1.28765425071983	0.366723139289169	-3.39447697640439	-3.39447697640439	1.10533269392587	-3.39447697640439	-0.829527618942857	-2.0081826152845	0.795177765622032	0.0712589263953329	-0.0986401104000646	0.764406106955278	-3.39447697640439	-0.258982760475244	-0.621888254164612	-3.39447697640439	-3.39447697640439	-1.78503906397029	-1.19725239906817	-3.39447697640439	-1.44856682734908	-3.39447697640439	-1.60271750717634	-1.78503906397029	-2.0081826152845	-3.39447697640439	-3.39447697640439	-1.78503906397029
Preg.Feces.PD.2169.week6.2	4.03655171154506	2.40686563828101	5.07050998944066	2.50079745811521	4.90929463876121	1.99570250905821	-1.78278910374542	4.78071375129655	-3.16908346486531	2.44038833031965	1.73619131357312	3.0962177478724	0.386264596624107	3.99331403249041	2.77895152431534	2.08841190716247	0.891359545681113	1.41588401380527	2.35636947426648	1.83486284108015	1.21294316980857	4.33585860353086	0.762742167859019	-0.278711706969142	0.702117546042584	0.357277059750855	-0.866498371871261	1.91232090011916	0.0890130731561754	2.00140053017285	2.09877469419802	2.63000918959522	2.23808830659481	2.54134355250956	0.0890130731561754	-3.16908346486531	0.357277059750855	0.386264596624107	1.39526472660253	1.99570250905821	0.49447818126434	-3.16908346486531	-1.08964192318547	1.64310089050711	-0.335870120809091	0.29665243793442	-3.16908346486531	-3.16908346486531	1.09359641217601	-3.16908346486531	-3.16908346486531	-3.16908346486531	1.02057127716112	-1.78278910374542	-1.08964192318547	-3.16908346486531	1.38479342673523	-0.971858887529087	-3.16908346486531	-1.37732399563725	-3.16908346486531	-2.0704711761972	-3.16908346486531	-3.16908346486531	-3.16908346486531	-3.16908346486531	-1.08964192318547	-3.16908346486531	-1.78278910374542	-3.16908346486531	0.386264596624107	-3.16908346486531	-1.55964555243121	-1.78278910374542	-2.0704711761972	-3.16908346486531
Preg.Feces.PD.2186.week0	4.60056880104893	1.94898521161449	7.56395790167123	4.10211446908549	3.12673482084132	3.65051958924982	2.31851831049659	0.396705713020339	3.31146892404066	3.45175456373075	1.85013937697786	3.92795622293069	2.5236137919391	0.802170821128504	1.61720781929749	0.59737640848249	2.87697198325184	-0.0957707720774549	-2.49366604487583	-0.296441467539606	1.35648155683423	2.16977304923624	-0.00875939508782507	2.7266897802025	2.60620038294837	3.41169580317874	0.838538465299378	1.24400357340754	1.19521340923811	0.641828171053324	1.1172518677684	-2.49366604487583	0.68438778547212	0.764430493145657	0.838538465299378	0.90753133678633	-0.296441467539606	-2.49366604487583	1.63346834016927	-0.884228132441725	-2.49366604487583	-2.49366604487583	0.396705713020339	0.145391284739433	-0.547755895820512	-2.49366604487583	-0.547755895820512	1.24400357340754	-2.49366604487583	-2.49366604487583	-2.49366604487583	0.396705713020339	-0.547755895820512	-0.414224503195989	-2.49366604487583	-2.49366604487583	-0.547755895820512	-2.49366604487583	-1.10737168375593	-2.49366604487583	1.03269447974034	-2.49366604487583	-2.49366604487583	-2.49366604487583	-2.49366604487583	-2.49366604487583	-2.49366604487583	-1.39505375620772	-2.49366604487583	-2.49366604487583	-2.49366604487583	-2.49366604487583	-2.49366604487583	-2.49366604487583	-2.49366604487583	-2.49366604487583
Preg.Feces.PD.2186.week3	3.97650264841255	1.27981620596065	4.83322534294539	4.34431533676174	4.05557785524101	1.07347977296282	3.44644566271867	1.74557354432494	3.51763676357727	2.882451371072	1.67961557653314	-0.71827969626523	-0.158663908329808	2.54461301401974	2.7474562065345	0.603476143717089	3.4751557686011	0.246801199778357	0.29332121541325	-0.600496660608847	0.963478877748496	3.54087284025812	-2.79772123794507	-1.18828332551097	0.0926505199510985	1.4069713814459	-0.399825965146696	1.43638526665219	-2.79772123794507	1.26272177260135	1.72406733910397	-2.79772123794507	1.65662605830844	2.15810581965619	1.45077400410429	1.22763045279008	-1.18828332551097	1.37666603195057	1.29662332427703	-0.312814588157066	-0.495136144951021	1.55898758874453	0.421154586923134	0.66801466485466	-0.0251325157052851	0.0926505199510985	-0.23277188048353	-2.79772123794507	0.0926505199510985	-0.495136144951021	-2.79772123794507	-0.851811088889753	0.757626823544347	-0.600496660608847	-0.399825965146696	-2.79772123794507	0.728639286671095	-2.79772123794507	-0.312814588157066	-0.399825965146696	-2.79772123794507	-2.79772123794507	-1.41142687682518	-0.312814588157066	-2.79772123794507	-2.79772123794507	-2.79772123794507	-1.69910894927696	-2.79772123794507	-2.79772123794507	-2.79772123794507	-2.79772123794507	-2.79772123794507	-2.79772123794507	-2.79772123794507	-1.69910894927696
Preg.Feces.PD.2186.week6.2	3.84041202500516	1.94145885903762	5.45778540116376	3.87018418333883	4.61529110282949	2.39177453331113	2.59721850752594	4.68377751697464	-2.74988902319153	2.51280116571336	-2.74988902319153	3.35490420922346	-1.14045111075743	3.92593419844332	3.10804413129193	2.61608699183033	1.72744779128668	1.6195588292755	3.01216235958865	0.987780595091842	0.385605192737624	4.26672066070269	0.68409818129362	0.776471501424635	-0.0418388220893159	1.39324570320001	-2.74988902319153	1.82482195531186	-0.958129553963471	2.83360728559017	2.05413202154173	-2.74988902319153	2.10214124072809	2.25405728275393	0.963683043512782	-2.74988902319153	0.91367262293812	1.1419312749191	-2.74988902319153	1.49860621885783	0.582315486983678	-2.74988902319153	-2.74988902319153	1.4397657188349	1.01131109250204	-2.74988902319153	-2.74988902319153	-0.552664445855306	0.805459038297888	-2.74988902319153	-2.74988902319153	-1.36359466207164	0.833629915264584	-2.74988902319153	-0.958129553963471	-2.74988902319153	0.651308358470629	-0.264982373403526	-2.74988902319153	-2.74988902319153	-2.74988902319153	-0.351993750393155	-2.74988902319153	-2.74988902319153	-2.74988902319153	-2.74988902319153	-0.803978874136213	-1.36359466207164	-2.74988902319153	-1.14045111075743	0.42816480715642	-2.74988902319153	-0.67044748151169	-2.74988902319153	-2.74988902319153	-2.74988902319153
Preg.Feces.PD.2202.week0	4.52133145888016	1.81678533226926	6.05846729308458	2.75384651150063	3.72036588415809	2.53130737241394	1.95762023612075	0.501949935131518	1.32430884717147	3.42560577015457	1.12363815170932	2.4928114720491	1.95224387908437	1.54947056264192	1.87377226364287	0.466858615320248	1.43871919834921	0.22569655850336	-0.437597658906904	-0.745082358654864	0.848226171849352	3.06069084693057	-0.275078729409129	0.789632007583299	1.57337608349547	2.66010704427683	1.58511790137215	2.06432033670763	0.872323723428413	1.49987362150254	1.37837606844175	-3.96395818352307	1.3831493471944	1.68853099674559	0.270148321074194	0.22569655850336	-0.529970979037919	-0.919435745799642	1.33435918302497	-0.745082358654864	-0.408610122033652	-2.01804803446775	-0.467450622056585	0.579336598746939	-0.012714464941638	-0.498222280723339	-1.39900882606153	-0.498222280723339	0.326501257625326	-1.01951920435662	-3.96395818352307	-0.498222280723339	0.926390944698688	-0.157295693752746	-0.498222280723339	-2.17219871429501	-0.353040270878841	-1.32490085390781	-0.380439245066955	-1.13074483946685	0.895854220838607	-2.17219871429501	-1.25590798242086	-1.19136946128328	-1.66137309052902	-0.919435745799642	-1.88451664184323	-1.66137309052902	-2.57766382240317	-3.96395818352307	-3.96395818352307	-3.96395818352307	-3.96395818352307	-3.96395818352307	-2.17219871429501	-3.96395818352307
Preg.Feces.PD.2202.week3	4.30587839747266	1.2968293894279	5.025312705135	3.62516697852437	4.06442377665531	1.83763584540583	3.5465944701806	2.18370623609577	-3.6304242957293	2.48767290231205	2.55989111012385	2.89607056384149	1.74485411195487	3.06660995193718	1.82916121841486	0.700309044557031	3.00289413755108	-0.0750762342398864	0.496710089315792	0.543962974166337	0.603682208867959	3.92233778848485	-3.6304242957293	-0.298219785554096	-0.104063771113139	0.944286682774083	1.58451146187969	1.65277943300869	0.394927395005849	0.88043521078755	2.0733581789269	2.92777350708297	1.02353605442822	2.16563345503607	2.58218180002222	2.17471067318719	-0.92237409462709	1.41943171152024	0.0831477709750078	-0.0195063830850755	-0.298219785554096	-3.6304242957293	0.480449568444011	0.994548517554971	-0.411548470861099	-0.334587429724971	-3.6304242957293	-3.6304242957293	0.198217100759795	-1.55098275404946	-3.6304242957293	-0.685985316562859	1.91475314875026	-2.24412993460941	-0.334587429724971	-2.0209863832952	0.660035145419091	-1.43319971839308	-0.13391673426282	-3.6304242957293	-1.68451414667399	-1.1455176459413	-3.6304242957293	-1.06547493826776	-3.6304242957293	-2.0209863832952	-3.6304242957293	-3.6304242957293	-1.1455176459413	-1.83866482650125	-3.6304242957293	-1.43319971839308	-2.24412993460941	-2.0209863832952	-3.6304242957293	-1.23252902293093
Preg.Feces.PD.2202.week6.2	4.16807641993503	1.55756109365925	4.80628988167714	4.0237756104351	4.1665905355606	2.14982704936542	2.12722721744818	1.46225091385493	-1.42812084404124	3.20854800900623	1.39325804236798	0.62600288965431	2.75240141442192	2.10993572033812	2.32841725854651	1.3568903981971	2.43050138465979	0.700110861808032	1.36916049078892	-0.552652106687336	0.363638625186819	3.50058106729233	0.791082640013758	0.545960181980773	0.458948804991144	0.329737073511137	1.60683214266604	1.89691517665536	-0.398501426860078	2.3740872953797	1.15209598555109	3.22774245626237	1.12132432688434	2.76455961890173	0.0534836968829794	0.42817714632439	0.746630877442925	0.00696368124808645	1.23910736254072	-0.840334179139117	-0.204345412419121	-3.03755875647534	0.700110861808032	1.3568903981971	-0.264970034235555	-0.264970034235555	-3.03755875647534	-3.03755875647534	-0.0418264829213456	0.00696368124808645	-3.03755875647534	-0.734973663481291	1.15209598555109	-1.42812084404124	0.329737073511137	-3.03755875647534	-0.398501426860078	-1.42812084404124	-0.552652106687336	-1.93894646780723	-3.03755875647534	-1.93894646780723	-1.24579928724728	-3.03755875647534	-3.03755875647534	-3.03755875647534	-3.03755875647534	-1.65126439535545	-3.03755875647534	-3.03755875647534	-1.93894646780723	-3.03755875647534	-3.03755875647534	-3.03755875647534	-3.03755875647534	-3.03755875647534
Preg.Feces.PD.2209.week0	4.38167673533889	1.44574844584036	6.31060656714207	2.37550739476538	3.23184217753274	3.01365789957788	1.19685239842374	-0.189441962696155	2.29183491904127	3.4685299539547	2.82566658982098	3.26399029890822	1.55786574396107	0.503705217863791	2.68633099577886	1.72491982862423	1.30979280960433	-0.43456442072914	-0.840029528837304	-0.840029528837304	1.66549640815343	2.5040094389849	0.66404786793897	1.67901012732015	2.07774120324698	3.43083274335895	0.833946904734368	1.26003130004527	-0.233893725266988	0.503705217863791	0.140799724174422	-0.329203905071313	1.35719504849892	1.1524006358529	0.109051025859842	-3.3249361786253	0.700415512109845	-0.840029528837304	2.05496117491516	-1.24549463694547	-0.685878849010046	-3.3249361786253	0.0423596513611697	0.979128914578865	-0.329203905071313	-0.840029528837304	-0.927040905826934	1.85684737166678	-0.106060353757104	-0.189441962696155	0.436263937068258	0.645355734926818	-1.7154982661912	0.682397006607167	-1.24549463694547	-3.3249361786253	-0.491722834569088	-2.22632388995719	-3.3249361786253	-3.3249361786253	-0.759986821163768	-1.93864181750541	-3.3249361786253	0.201424345990857	-1.53317670939725	-1.37902602956999	-3.3249361786253	-0.927040905826934	-3.3249361786253	-3.3249361786253	-3.3249361786253	-1.37902602956999	-3.3249361786253	-3.3249361786253	-3.3249361786253	-1.7154982661912
Preg.Feces.PD.2209.week3	4.96716224623485	3.18661365675601	5.6438270985618	4.13385845692865	4.04908487605573	2.86913492397365	3.51925630516413	3.64526547185726	-3.61244220530279	3.13631734218889	2.38151922200378	3.17990222216802	0.57721253672364	2.345982487727	2.74366545539311	0.194220284467534	3.51925630516413	0.394890979929685	2.30106080033548	-0.354345667281303	1.68086261942171	3.94503069631196	-0.722070447406621	0.465095238602934	1.21587153199952	2.35370453382091	-0.616709931748794	1.85561793583235	0.705045908233525	1.6024935523062	1.76745514823767	3.37412425410364	1.36429153711779	2.5144269788114	3.34790552379852	-3.61244220530279	-1.66653205624747	0.705045908233525	-1.12753555551479	0.607065499873321	0.125227412980583	-3.61244220530279	-3.61244220530279	1.32203172782791	0.448000805243634	-0.52139975194447	-1.21454693250441	-3.61244220530279	0.338801513278642	-3.61244220530279	-3.61244220530279	-1.41521762796657	1.17504953747926	-3.61244220530279	-0.616709931748794	-2.00300429286869	0.909346371746255	-1.41521762796657	-3.61244220530279	-3.61244220530279	-1.66653205624747	-1.53300066362295	-3.61244220530279	-3.61244220530279	-3.61244220530279	-1.30985711230874	-1.53300066362295	-2.22614784418289	1.06968902182143	-1.82068273607473	-1.66653205624747	-0.839853483063004	-3.61244220530279	-3.61244220530279	-3.61244220530279	-3.61244220530279
Preg.Feces.PD.2209.week6.2	4.22657321520588	4.27673771389845	4.41892254442188	2.0202823926319	5.25445052787185	2.91670492128933	0.953930966182015	3.25413226782078	-2.78373865210135	2.89301515016693	1.88909018236055	-0.481153559107308	1.52032644110282	2.72969009406363	1.96985153900501	2.00375309068069	0.160700327065087	1.94364916661099	3.49852809479465	1.9784352826964	-2.78373865210135	4.49833500599211	-2.78373865210135	-0.704297110421518	0.905140802012583	0.307303801256962	1.9611934762619	1.65891260438896	1.20524539446292	2.47895153680353	3.05399179506459	-2.78373865210135	2.48411950696197	2.20669393467738	-0.586514074765134	-2.78373865210135	-1.39744429098146	1.82143153388674	-0.83782850304604	-0.481153559107308	0.260783785622069	3.52071015032063	-2.78373865210135	0.929833414602954	-0.0111499298615724	0.260783785622069	-2.78373865210135	-2.78373865210135	1.63510195569524	-2.78373865210135	-2.78373865210135	-2.78373865210135	2.13624227372677	-2.78373865210135	-0.218789294639817	-0.298832002313353	1.91674171369106	0.106633105794811	-2.78373865210135	1.59828798257253	-2.78373865210135	-2.78373865210135	-2.78373865210135	-2.78373865210135	-2.78373865210135	-2.78373865210135	-2.78373865210135	-2.78373865210135	-2.78373865210135	-2.78373865210135	0.106633105794811	-2.78373865210135	-2.78373865210135	-2.78373865210135	-2.78373865210135	-2.78373865210135
Preg.Feces.PD.2217.week0	4.52654819733321	0.800854770096561	6.91237754043543	3.55610657268307	2.64536480471015	3.31045403247493	1.46868414267222	-0.115435961777594	3.05214656870306	3.39983387614441	2.39008997521314	2.42024301338383	2.40024234667716	0.00234707387878944	1.81245568177504	0.577711218782351	2.10918758974674	-0.179974482915165	-1.50173032289748	-0.690800106681156	3.60572915583431	2.16822112133093	2.69170514196885	2.49647037877171	3.33653374525798	3.2919919696352	0.107707589536616	0.722893228626849	0.330851140850825	0.247469531911774	0.407812181986954	-2.88802468401738	0.444179826157829	0.479271145969099	0.00234707387878944	-2.88802468401738	2.02463020171868	-1.27858677158328	1.68668629448601	-1.09626521478932	-2.88802468401738	-2.88802468401738	0.29002914633057	-0.58543959102333	-1.78941239534927	-1.09626521478932	-0.58543959102333	2.80906880248803	-2.88802468401738	-0.490129411219005	0.29002914633057	1.64457480913588	-2.88802468401738	1.06321903456405	-2.88802468401738	-2.88802468401738	-1.27858677158328	-0.58543959102333	-2.88802468401738	-2.88802468401738	-0.248967354402117	-2.88802468401738	-1.78941239534927	-0.490129411219005	1.62283482249947	-2.88802468401738	-2.88802468401738	-0.490129411219005	-1.09626521478932	-2.88802468401738	-2.88802468401738	-2.88802468401738	-2.88802468401738	-2.88802468401738	-2.88802468401738	-2.88802468401738
Preg.Feces.PD.2217.week3	4.17604044308903	2.26580804511066	5.48964050961879	4.79128821134582	4.04349378712705	1.71161232464457	4.16168502175694	0.753936376607565	-0.869686170818492	3.01481880571576	2.72762608976995	1.59112292739045	0.602130363739561	2.27815388093296	2.34632842176868	0.461548413118371	4.28690303590084	0.442500218147677	-0.28986767556555	0.275446133484511	0.835061921419933	3.39097960685112	-3.50874350043375	-0.80069329933154	0.383076797676876	1.57885283479863	1.87575156235534	1.4039113853023	0.383076797676876	0.80874461310256	1.63292005606891	1.05560469103409	0.767922618582305	1.6617404946044	3.01187762712495	0.665643769461887	-3.50874350043375	-0.176538990258547	0.910097107362847	0.319897896055344	-0.618371742537586	-3.50874350043375	1.01304507661529	0.634391225957782	-0.176538990258547	-0.330689670085805	0.204828566270557	-2.41013121176564	-0.212906634429422	-1.7169840312057	-2.41013121176564	-0.80069329933154	0.680911241592675	-3.50874350043375	-0.943794142972214	-3.50874350043375	0.154818145695896	-2.41013121176564	0.0747754380223594	-3.50874350043375	-0.464221062710328	-1.89930558799965	-2.41013121176564	-0.56430452126731	-3.50874350043375	-2.12244913931386	-3.50874350043375	-3.50874350043375	-0.28986767556555	-1.31151892309753	-3.50874350043375	-0.736154778193969	-3.50874350043375	-2.12244913931386	-3.50874350043375	-0.675530156377535
Preg.Feces.PD.2217.week6.2	4.32509052733683	2.66202045998693	6.3062540430353	3.83152158719415	3.7336418128282	3.88967750735123	2.48792940232949	2.39882940754345	-1.2864722252226	2.14289603340625	1.81747363297162	2.89230101661629	3.01759286798157	1.65796675394384	2.87017622033565	2.15668935553858	2.66477149335882	0.551807259640344	0.351136564178193	-0.342010616381753	0.528817741415645	3.00398721592579	2.67297947377665	0.679640631150229	2.20133962927632	2.0857376195663	1.12432645241167	0.845155069627802	-0.236650100723926	1.27847713223893	1.24495444020029	0.894752010767174	0.378535538366307	1.09835096600841	1.50381607411658	0.574280115492403	1.47714782703442	-0.141339920919601	1.62743003008375	0.063454491726412	-0.66743301681638	-1.15294083259808	0.322965687211497	-0.187859936554494	-0.236650100723926	-1.15294083259808	-3.23238237427792	-3.23238237427792	-1.44062290504986	-1.84608801315803	-3.23238237427792	0.528817741415645	-0.66743301681638	-0.834487101479547	-1.84608801315803	-1.84608801315803	-1.84608801315803	-1.44062290504986	-1.62294446184382	-3.23238237427792	0.0257141637435648	-2.13377008560981	-3.23238237427792	-1.0351577969417	-3.23238237427792	-3.23238237427792	-1.62294446184382	-1.84608801315803	-3.23238237427792	-3.23238237427792	-3.23238237427792	-3.23238237427792	-3.23238237427792	-3.23238237427792	-3.23238237427792	-3.23238237427792
Preg.Feces.PD.2230.week0	4.37213367298269	1.35024057339003	6.66635051630622	3.63213107514124	3.7382293259856	4.16051384338673	1.86587389872412	1.19407984263474	1.92861223935754	3.19098142965835	-1.68230567328668	3.58297183918316	2.75740007297388	1.74358432096585	1.75971370289573	0.594961611723074	1.89424459585334	0.263604475768632	-0.503650676945035	-0.360549833304362	0.738062455363748	2.66474124249117	-3.06860003440657	1.31342660026731	3.06696485667517	3.03842285333568	-0.235386690350356	1.74358432096585	1.5563727788777	1.05853435063852	1.40873678007163	-1.96998774573846	1.24888807912974	1.79893441604901	1.07453469198496	-3.06860003440657	-0.503650676945035	-0.766014941412526	1.63188033138584	-0.670704761608201	-0.072867760852581	-3.06860003440657	0.715589599511689	0.109453795941374	0.227236831597757	-0.989158492726736	0.486748027082842	-3.06860003440657	0.150275790461629	-3.06860003440657	-3.06860003440657	-1.12268988535126	1.20806608460948	-0.296011312166791	-0.583693384618572	-3.06860003440657	-0.360549833304362	-0.670704761608201	-0.670704761608201	-0.072867760852581	0.669069583876796	-3.06860003440657	-1.68230567328668	-0.989158492726736	-3.06860003440657	-0.871375457070353	-1.68230567328668	-3.06860003440657	-1.68230567328668	-3.06860003440657	-3.06860003440657	-3.06860003440657	-3.06860003440657	-3.06860003440657	-3.06860003440657	-3.06860003440657
Preg.Feces.PD.2230.week3	4.18364454668237	2.26994403164927	5.30834659058114	5.61787248443209	4.20327539849773	2.01505178202048	3.91800151504843	1.67210703089365	-3.4983769641445	3.19742195291399	2.8834390532616	-0.608005206248335	0.99025940558764	2.5299015560862	2.17150395883602	0.595967598077601	4.48710739258932	1.17445187031741	-0.36288274821535	-0.665163620088284	0.452866754436927	3.91800151504843	-3.4983769641445	-1.10048169134613	0.112540948499725	1.73273165271009	0.644757762247033	1.83916111555682	0.490607082419774	1.66067833507003	1.47835677827607	0.490607082419774	0.920463643652098	2.68163968950807	2.58155623095109	-3.4983769641445	-1.10048169134613	-0.0643897596593538	0.471914949407622	1.09674288599009	-0.407334510786184	-3.4983769641445	2.00288124640023	1.08659051452607	-0.279501139276299	-0.933427606682963	-3.4983769641445	-3.4983769641445	0.562066046401919	-1.19579187115045	-3.4983769641445	-1.0134703143565	0.871070888322522	-1.70661749491644	-1.19579187115045	-2.11208260302461	0.165184681985146	-1.10048169134613	-0.933427606682963	-3.4983769641445	-1.70661749491644	-1.55246681508919	-0.453854526421077	-0.933427606682963	-3.4983769641445	-1.8889390517104	-1.19579187115045	-3.4983769641445	-0.320323133796554	-1.10048169134613	-3.4983769641445	-1.55246681508919	-1.70661749491644	-3.4983769641445	-1.8889390517104	-1.41893542246466
Preg.Feces.PD.2230.week6.2	4.4042801830196	2.51580674352306	5.21029967508164	0.655527327858245	4.90857147843397	2.80431628809487	-0.422031551612033	2.31071126208055	-3.19462027385181	3.10432897300413	2.35445581104341	1.69572885436994	1.88678409113265	3.42545293267854	1.67291417660377	0.13758423632339	-0.486570072749604	0.566579841841748	1.39034720481876	0.17267555613466	-0.103577820493498	4.08400866846887	1.2480309826385	0.206577107810342	0.101216592152515	1.32716830319723	1.13611306643452	2.40009110575002	0.756623444729614	2.33083266527997	2.85981907241756	-3.19462027385181	2.61051469506467	2.68870211463646	0.101216592152515	-3.19462027385181	-0.629670916390277	1.81601502024444	1.40049957628278	-3.19462027385181	0.932514111193278	-3.19462027385181	-0.422031551612033	1.25972702240169	0.239366930633332	0.331740250764348	-3.19462027385181	-3.19462027385181	0.468941372277833	-0.422031551612033	-3.19462027385181	-1.2487101247965	1.31623923266504	-1.11517873217198	0.589569360066447	-0.486570072749604	1.03948623074545	-0.486570072749604	-0.555562944236555	-3.19462027385181	-0.250181294685373	-1.80832591273192	-0.892035180857768	-1.2487101247965	-3.19462027385181	-3.19462027385181	-1.2487101247965	-1.80832591273192	-1.80832591273192	-3.19462027385181	-1.80832591273192	-3.19462027385181	-3.19462027385181	-3.19462027385181	-2.0960079851837	-3.19462027385181
Preg.Feces.PD.2238.week0	3.87865929717567	2.06379033885856	6.10222670353134	2.87823373309232	4.25546914952346	2.77930981717304	1.74080145257463	2.40863082515029	1.20892241961081	3.34145085897565	1.98374763118502	2.30753470827892	0.616871355922233	2.07279940880092	1.28074815418206	0.792762022385897	1.17648714385766	0.996360977627136	-0.0762758246377127	-0.695315033043936	0.942293756356861	3.27362826263689	0.354507091454742	1.29060045062508	2.07727368919585	1.92312300936859	1.21950452894135	1.57090241577923	-0.561783640419413	1.64923425904914	1.07234688460506	-3.3343723626592	1.70905275426005	1.94883136607879	0.249146575796915	-3.3343723626592	0.885135342516912	-0.626322161556985	0.0329234673272794	0.329189283470452	-0.115496537790994	0.220975698830219	0.536828648248696	1.09644443618412	-0.115496537790994	-0.561783640419413	-1.9480780015393	-0.561783640419413	0.403297255624174	-3.3343723626592	-3.3343723626592	0.329189283470452	0.983115750877116	-1.38846221360388	-1.03178726966515	-3.3343723626592	-0.0385354966548656	-0.849465712871194	-3.3343723626592	-3.3343723626592	-0.695315033043936	-1.25493082097936	-3.3343723626592	-1.13714778532298	-0.769423005197658	-3.3343723626592	-3.3343723626592	-1.25493082097936	-0.626322161556985	-3.3343723626592	-3.3343723626592	-3.3343723626592	-1.72493445022509	-3.3343723626592	-1.54261289343114	-1.72493445022509
Preg.Feces.PD.2238.week3	3.77125656541625	4.44276786034099	5.27992380260465	4.07564048748597	5.08195737101784	1.88460788039767	4.04515993551187	4.55331390393506	0.064677534202917	2.28388101825791	1.93427949019491	0.498313519277778	0.293519106631765	3.33370314275659	2.0776739764746	0.380530483621394	3.6786794893841	1.63922818763658	1.64512790976377	-1.0057638774985	0.17289111884315	4.42504267209562	-1.54476037823118	-0.494938253732506	0.940146271556817	1.32151382808592	2.36726262719696	2.3204704656902	0.799788913861895	2.08905929869973	2.14054125453487	-3.4906705272865	1.57823367493373	2.96923392709104	2.59154838308995	-3.4906705272865	0.479621386265625	1.55275458963275	-0.718081805046715	1.17276856682557	0.246999090996872	-3.4906705272865	-0.0566833228013504	1.80764683926154	-0.657457183230281	0.668212556073175	-3.4906705272865	-3.4906705272865	1.18215830717541	-3.4906705272865	-3.4906705272865	-0.92572116982496	1.52660930952843	-1.29344594995028	-1.41122898560666	-1.8812326148524	1.05262425498351	-1.8812326148524	-3.4906705272865	-3.4906705272865	-3.4906705272865	-1.0057638774985	-3.4906705272865	-3.4906705272865	-3.4906705272865	-3.4906705272865	-1.69891105805844	-3.4906705272865	-1.8812326148524	-1.41122898560666	-0.494938253732506	-1.29344594995028	-3.4906705272865	-3.4906705272865	-1.8812326148524	-3.4906705272865
Preg.Feces.PD.2238.week6.2	3.766156886667	3.29233402935427	5.09188618582317	0.735514797975988	4.92397265176857	3.03546484333203	-2.9020713617504	4.32921564257722	-1.80345907308229	3.28619276133219	2.27407837082343	3.39687788510554	-0.337122004288862	4.08357045588881	1.20880250242291	1.65180552985014	-2.9020713617504	1.54057989473992	3.62442349782039	1.98827776647136	-1.11031189252234	4.64701134906189	-0.704846784414179	1.34642388029896	2.17310245348343	1.00995164367775	-0.822629820070562	2.40123354630868	1.37459475726566	2.27407837082343	2.56176044327521	-2.9020713617504	2.85998002102978	1.69304848838419	0.989748936360228	-2.9020713617504	-2.9020713617504	1.67263961675298	-1.11031189252234	2.3236753119628	1.22506302329469	-2.9020713617504	-2.9020713617504	1.57526545272781	0.786808092363538	0.531915842734748	-0.0116996038542336	-1.80345907308229	1.65180552985014	-2.9020713617504	-2.9020713617504	-2.9020713617504	1.54057989473992	-2.9020713617504	-0.26301403213514	-0.417164711962398	1.20880250242291	0.0423676174160422	-2.9020713617504	-1.11031189252234	-2.9020713617504	-2.9020713617504	-2.9020713617504	-2.9020713617504	-2.9020713617504	-2.9020713617504	-1.2926334493163	-2.9020713617504	-2.9020713617504	-2.9020713617504	0.0423676174160422	-2.9020713617504	-0.822629820070562	-2.9020713617504	-2.9020713617504	-2.9020713617504
